train,"ABD'nin 5 eyaletinde kar fırtınası nedeniyle acil durum ilan edildi

Amerika Birleşik Devletleri'nin New York, New Jersey, Massachusetts, Vermont, Connecticut ve Main eyaletleri ile şehirlerini kapsayan ""Nemo"" adı verilen kar fırtınası nedeniyle bazı bölgelerde rüzgarın hızının saatte 100 ila 120 kilometreye kadar ulaştığı, kar kalınlığının ise 61 santimetreye ulaşması nedeniyle acil durum ilan edildi. Yetkililer acil durum süresince herhangi bir can kaybı yaşanmaması için vatandaşların dikkatli olması uyarısında bulunuyorlar. Fırtına şu ana kadar üç can aldı.
Fırtınanın özellikle Massachusetts ve Connecticut eyaletlerinde etkili olması bekleniyor. Dün öğleden sonra da fırtınanın etkili olduğu bazı eyaletlerde eğitim ve öğretime ara verildi. Araçların saat 16.00'dan sonra trafiğe çıkması ise yasaklandı.
Fırtına enerji nakil hatlarını da etkiliyor. Gece yarısı Massachusetts'ta üçyüzbin olmak üzere, çevresinde bulunan diğer şehirler ile birlikte yaklaşık olarak beşyüzbinin üzerinde kişi elektriksiz kaldı.
Üç kişinin hayatını kaybettiği fırtınada, can kayıplarına kar temizliği ve trafik kazalarının neden olduğu belirtildi. Ayrıca diğer olumsuzlukları arasında bu eyaletlerdeki 4.000'in üzerindeki uçak seferinin iptal edilmesi oldu. Uzmanlar fırtınanın etkisini arttıracağından endişe ediyorlar.

""Amerika’nın Kuzeydoğusu Kar Fırtınasına Hazırlanıyor"" ""amerikaninsesi"", 9 Şubat 2013
""ABD’de kar fırtınası binlerce uçak seferini iptal ettirdi"" ""airnewstimes"", 9 Şubat 2013
""ABD'yi bu kez Nemo vurdu!"" ""aksam"", 9 Şubat 2013
""ABD'de kar fırtınası: 5 eyalette acil durum ilan edildi"" ""stargazete"", 9 Şubat 2013
""""Nemo"" elektrikleri kesti"" ""yenialanya"", 9 Şubat 2013"
train,"Davutoğlu: ""2012'ye kadar Kıbrıs'ta çözüm olmazsa Türkiye-AB ilişkileri donar""

Türkiye Dışişleri Bakanı Ahmet Davutoğlu, Kıbrıs'ta 2012 yılının temmuz ayına kadar bir çözüm olmaması halinde Türkiye-Avrupa Birliği ilişkilerinin donma noktasına geleceğini söyledi. Davutoğlu, sadece Rumların yönetimi altında olan Kıbrıs Cumhuriyeti yönetiminin adanın tamamını temsilen AB dönem başkanlığını alması durumda Türkiye'nin kendilerini muhatap almayacağını da ekledi.

Davutoğlu yaptığı açıklamada, ""Bu olmazsa, Rum tarafı bu müzakereleri geciktirerek Temmuz 2012’de tek taraflı dönem başkanlığını alırsa bu sadece adada bir çözümsüzlük anlamına gelmez aynı zamanda Türkiye ile AB ilişkilerinin tıkanıklığın ötesinde donma noktası anlamına gelir. Bunu sabah yaptığımız görüşmede açık bir şekilde AB Komisyonu’nun Genişlemeden Sorumlu Üyesi Stephen Füle’ye de söyledim. Biz Rum Kesimi’nin çözüm olmadan üstleneceği bir dönem başkanlığında Türkiye ile AB arasındaki ilişkilerin sürdürülebileceği kanaatinde değiliz. Yani o dönem için bizim herhangi bir şekilde Rum Yönetimi dönem başkanlığını muhatap almamız söz konusu değildir. Bu tıkanıklığı aşmanın tedbirlerini de şimdiden almalıyız. Bu tedbir de açık şekilde çözümün bu sene sonuna kadar gerçekleşmesi ve gelecek sene içinde karşılıklı onaylarla yeni Kıbrıs devletinin dönem başkanlığını alması"" dedi.

Avrupa Komisyonu’nun Genişlemeden Sorumlu Üyesi Stefan Füle ise buna cevaben ""Bu tip yorumlar için doğru bir zaman olmadığını düşünüyorum. Çünkü içinde bulunduğumuz bu dönem, esasında Türkiye-AB ilişkilerine, reform sürecine, katılım müzakereleri sürecine yeni bir ivme kazandırmak için doğru bir zaman. Bu hem benim görüşüm hem de bugün yaptığım görüşmelerde sayın Bakan Egemen Bağış da benzer bir pozisyon sergiledi. Her ikimiz de bu yönde gayretlerimize, çalışmalarımıza devam edeceğiz"" diye bir açıklamada bulundu.

Kuzey Kıbrıs Türk Cumhuriyeti Dışişleri Bakanı Hüseyin Özgürgün ise Davutoğlu'na destek çıktı ve bu açıklamaların bir dönüm noktası olduğunu söyledi.

Aslında iki toplumlu bir ortaklık olup toplumlararası çatışmalar nedeniyle 1963'ten bu yana Rumların yönetimi altında olan Kıbrıs Cumhuriyeti yönetimi Temmuz 2012'de AB dönem başkanlığını devralacak. Türkiye bu yönetimi tanımıyor."
train,"Fenerbahçe kürekte çifte kupa kazandı

Sapanca Kırkpınar Mevkii'nde düzenlenen Türkiye Kupası Final Yarışları'nda mücadele eden Fenerbahçe Kürek Şubesi, hem kadınlarda hem de erkeklerde şampiyon oldu.

Yıldız kızlar kategorisinde Şişecam Çayırova 1'inci, Fenerbahçe 2'nci, Fethiye Belediyespor 3'üncü; yıldız erkekler kategorisinde Fenerbahçe 1'inci, Şişecam Çayırova 2'nci, Şişecam Çayırova ""B"" 3'üncü; genç kızlar kategorisinde Fenerbahçe 1'inci, Şişecam Çayırova 2'nci, Fethiye Belediyespor 3'üncü oldu. Genç erkeklerde de Fenerbahçe 1'incilik, Çukurova Üniversitesi 2'ncilik, Beşiktaş 3'üncülük; federe üniversite kulüpleri erkekler kategorisinde Boğaziçi Üniversitesi 1'incilik, Kadir Has Üniversitesi 2'ncilik, Koç Üniversitesi 3'üncülük; kadınlar kategorisinde Fenerbahçe 1'incilik, Fenerbahçe ""B"" 2'ncilik; erkekler kategorisinde Fenerbahçe 1'incilik ve Şişecam Çayırova 2'ncilik elde etti.

""Kürekçilerimiz Bayanlarda ve Erkeklerde Türkiye Şampiyonu oldu"" ""Fenerbahce.org"", 29 Ekim 2014
""O kupayı Fenerbahçe kazandı"" ""Hurriyet.com.tr"", 29 Ekim 2014"
train,"ABD'de gereksiz antibiyotik kullanımı kaygı yaratmaya devam ediyor

Amerikan Hastalık Kontrol ve Önleme Dairesi ya da kısa adıyla CDC, hastaları, anne babaları ve doktorları antibiyotik kullanımının yanlış kullanımı konusunda eğiten bir kampanya başlattı. Antibiyotiklerin yanlış kullanımı ilaca dayanıklı süper mikropların türemesine yol açıyor.

Hastalık Kontrol ve Önleme Dairesi CDC, Kasım ayının üçüncü haftasını ‘Antibiyotikler hakkında bilgilenme’ haftası ilan etti. Daire dikkatleri bu kuvvetli ilaçların yanlış kullanımına çekmeyi hedefliyor. Çoğu zaman doktorlar bakteriye dayalı enfeksiyon içermeyen hastalıklara da antibiyotik yazıyor. Ya da hastalar ilacı gerektiği gibi kullanmıyor.

Kampanyanın tıp direktörü Doktor Lauri Hicks antibiyotiklerin bir çok nedenden dolayı gereğinden fazla yazıldığı görüşünde: Hiks,” Doktorlar bazen sırf hastaları istiyor diye ya da yanlış teşhis korkusundan antibiyotik reçetesi yazıyor. Çoğu zaman hastalar doktorlardan antibiyotik talep ediyor.”şeklinde konuşuyor.

Antibiyotikler doktor kontrolu altında alınmadığında da yanlış kullanılabiliyor. Bir çok ülkede antibiyotik için doktor reçetesi şart. Ancak Hicks bunun her zaman uygulanmadığını belirtiyor.

Hicks, bazı yerlerde antibiyotik ilaçlar reçetesiz alınabildiğini, bu yüzden gerektiği gibi kullanılmadığını söylüyor.

Hastalık Önleme ve Kontrol Dairesi Amerika’da bir yıl içinde kullanılan antibiyotiklerin yarısının gereksiz yazıldığını belirtiyor. Bu durum aşırı maliyete neden oluyor. Ayrıca antibiyotiklerin aşırı kullanımı ilaca dayanıklı bakterilerin üremesine yol açabiliyor. Dayanıklı bakterilerin tedavisi için daha kuvvetli ve maliyeti yüksek ilaç hazırlamak gerekiyor. Bazen etkili ilaç bulunmayınca insan hayatı da tehlikeye girebiliyor.

Amerika’daki kampanyanın benzerleri Avrupa ve Kanada’da da başlatıldı. Hicks antibiyotiklerin aşırı ve gereksiz kullanımının tüm dünyada kaygı konusu olduğunu belirtiyor. Hick’se göre dayanıklı bakteriler ülke ya da sınır tanımıyor. Bu bakteriler kolaylıkla ülkeden ülkeye sıçrayabilir. Antibiyotiklere dayanıklı bakteriler tüm dünya için tehlikeli."
train,"Chirac yargılanacak

Fransa eski cumhurbaşkanı yargılanacak. Jacques Chirac, Fransa tarihinde ilk kez yargı önünde hesap veren ilk eski cumhurbaşkanı olacak. 1977-1995 arası yaptığı Paris Belediye Başkanlığı’na ait iddiaları inceleyen sorgu hâkimi, Cumhurbaşkanının yargılanmasına karar verdi. Bazı iddialar kabul edilirken, bazı iddilar reddedildi. Cumhurbaşkanı ilk olsa bile Fransa Devlet Başkanı veya kralı sıfatı ile XVI. Louis ve Mareşal Philippe Petain de yargılanmıştı.
Sabetay Varol ""hesap verecek Chirac hesap verecek"" ""Milliyet"", 31 Ekim 2009"
train,"Türkiye'de öldürülen Sarai Sierra'nın cenazesi ülkesine gönderildi

Türkiye'nin İstanbul ilinde öldürülen Amerikalı amatör kadın fotoğrafçı Sarai Sierra ülkesi olan Amerika Birleşik Devletleri'ne gönderiliyor. Sierra'nın İstanbul'da bulunan eşi Steven ise uçakla New York’a geri döndü.
ABD medyasının ve FBI'ın da olay ile ilgilendikleri, medyanın Sarain'nin eşi Steven'ı televizyon programlarına çıkarmak için yarıştığı belirtiliyor. Bir FBI ajanı ise olay ile ilgili olarak görevlendirildiğini ve Sierra'nın profilinin uyuşturucu sevkiyatı yapan çeteler için çok uygun olduğunu, ayrıca Sierra'nın sürekli tek başına gerçekleştirdiği seyahatlerde bir çok karanlık ve durumu şüpheli kişi ile görüştüğünü söylediği belirtildi.

""Sierra'nın cenazesi ülkesine gönderildi"" ""turkiyegazetesi"", 7 Şubat 2013
""Taylan'ın dediklerine bir saniye bile inanmadım"" ""hurriyet.de"", 7 Şubat 2013
""FBI Ajanı Sierra Hakkında Konuştu: Uyuşturucu Sevkiyatı İçin Uygun Biri!"" ""turktime"", 7 Şubat 2013"
train,"Azerbaycan Cumhurbaşkanı İlham Aliyev Sırbistan'da

Azerbaycan Cumhurbaşkanı İlham Aliyev, siyasi, ekonomik ve kültürel ilişkileri geliştirmek amacıyla Sırbistan’a iki günlük resmi ziyarette bulunuyor.

Aliyev ve Sırbistan Cumhurbaşkanı Boris Tadiç, iki ülke arasında yeni stratejik ortaklık planlarını açıkladı. Bu planlar içinde otoyol ve enerji altyapısı inşaatıyla iki ülke arasında demiryolu inşaatı gibi ortak projeler bulunuyor. Sırbistan ayrıca Azerbaycan’dan sıvılaştırılmış doğal gaz almayı planlıyor.

İki lider 9 Haziran günü Novi Sad’da Azeri besteci Üzeyir Hacıbeyli’ye adanmış bir anıtın açılışına katıldı. Aliyev ve Tadiç 8 Haziran günü de de Belgrad'da Azerbaycan Büyükelçiliği’ni açtı.

Tadiç, Sırbistan’la Azerbaycan’ın uluslararası arenada birbirlerine destek verdiğini çünkü iki ülkenin de toprak bütünlüğünün ihlal edildiğini söyledi. Aliyev de hiçbir ülkenin rızası olmadan sınırlarının değiştirilemeyeceğini vurguladı."
train,"Tasos Papadopulos'un cesedi çalındı

Eski Kıbrıs Cumhuriyeti lideri Tasos Papadopulos'un cesedi çalındı. Polis sözcüsü, mezarın açılıp cesedin çalınması olayıyla ilgili soruşturma başlatıldığını söyledi. Cesedin ne amaçla ve kim ya da kimler tarafından çalındığı bilinmiyor. Kıbrıs Cumhuriyeti'nin mevcut lideri Dimitris Hristofyas cesedin çalınmasının bir provakasyon olduğunu söyledi ve ""Halktan, bu provokasyon karşısında sükunetini korumasını istiyorum. Bunun başka bir izahı yok"" şeklinde açıklama yaptı. Hristofyas, saldırıyı ""ahlak dışı, kınanması gereken bu davranış kültürümüze ve ölülerimize saygımıza karşı bir saldırı"" olarak niteledi.

Tasos Papadopulos, 2003-2008 arası 5 yıl Kıbrıs Cumhuriyeti liderliğini yürütmüştü. Papadopulos, ""12 Aralık 2008"" tarihinde akciğer kanserinden dolayı hayatını kaybetmişti.
""Papadopulos'un cesedi çalındı!"" ""CNNTürk"", 11 Kasım 2009"
train,"Atatürk Havalimanı'nda uçak seferi rekoru kırıldı

İstanbul Atatürk Havalimanı'nda dün tam 1003 uçak iniş veya kalkış yaptı ve bu alandaki Türkiye rekoru kırıldı.

Rekorla ilgili bilgiyi Devlet Hava Meydanları İşletmesi başmüdürü Celal Özuğur verdi. Özuğur, bir gün içerisinde 1003 iniş ve kalkışla 30 Haziran günü kırılmış olan 999 uçaklık rekorun tekrar kırıldığını söyledi. Özuğur rakamların Türk ekonomisi ile doğru orantılı olduğunu da ekledi.

1 Temmuz günü de havalimanını 123,780 yolcu kullanmış ve bir başka rekor kırılmıştı."
train,"Türkiye 2012 bütçesini açıkladı

Türkiye Maliye Bakanı Mehmet Şimşek, Eylül ve Ocak-Eylül dönemine ait bütçe uygulama sonuçlarını açıkladı. Şimşek ""İstihdamı, büyümeyi destekleyen 2012 bütçesi, tasarrufları artırmaya, cari açığı azaltmaya yardımcı olan, ekonomik ve sosyal kalkınmaya odaklanmış, kamu finansman dengelerini iyileştiren ve ülkemizin daha ileriye taşıyacak yatırımlara kaynak ayıran bir bütçedir"" dedi. 2012 yılı bütçe büyüklükleri ile bilgi veren Şimşek, 2012 yılında bütçe giderlerinin 2011 yıl sonuna göre yüzde 12 oranında artmasının öngörüldüğünü, bütçe gelirlerinin de yüzde 13, 4 oranında artacağının tahmin edildiğini belirtti.

Özelleştirmeden uygulamaların devam edeceğini ve 2012 yılında özeleştirmeden dolayı 10,5 milyar liralık hedef belirlendiği kaydedildi. 2011 yılında 9,5 milyar lira gelir öngörülmesine rağmen, elektrik ve doğalgaz dağıtım şirketlerinin ihalelerine katılan yabancı firmaların yeterli finansman temin edememelerinden dolayı tahsilen öngörülen tutarın çok altında kaldığı belirtildi. Özelliştirme sürevini devam ettireceklerini belirten Şimşek, 2012 için makul bir hedef öngördüklerini bu durumun piyasa şartlarına da bağlı olduğunu belirtti.

Gazetecilerin sorularını da yanıtlayan Şimşek, ÖTV artışlarıyla ilgili olarak ""Ben orada gerek cep telefonu, gerekse otomotiv sektöründeki vergi artışlarından bahsediyorum. Sigara ve alkollü içecekler üzerindeki vergi konusunu tartışırken, bunun güncelleme olarak görülmesi gerektiğini ifade etmiştim. Zammı gizlemek için güncellemeyi kullanmadım. Ben vergi artışlarından da bahsettim. Bu artışların cari açığı azaltmaya yönelik olduğunu da söyledim. Sadece sigaranın maktu vergisine ilişkin artışı ve alkollü içkilerdeki artışları değerlendirirken güncellemeden bahsettim. Bu çerçevede yansıtıldı, doğrusu ben üzüldüm. Sanki zamları gizlemek için güncellemeyi kullandığıma yönelik yazılar yazıldı; bu doğru değil."" dedi.

Şimşek, ÖTV artışı hakkında ne vatandaşla alay etmenin söz konusu, ne de vergiyi gizlemenin söz konusu olduğunu söyledi. Ayrıca artışların ithalatı sınırlamak amacıyla yapıldığını belirtti.
haberler ""2012 Bütçesi Açıklandı..."" ""haberler.com"", 18 Ekim 2011
internethaber ""Maliye Bakanı Mehmet Şimşek, 2012 bütçesininin ayrıntılarını açıkladı"" ""internethaber.com"", 18 Ekim 2011
haberturk ""9 ayda 234 milyon lira açık"" ""haberturk.com"", 18 Ekim 2011
haberx ""2012 BÜTÇESİ'NDE GELİRLERİN 277.7 MİLYAR TL'Sİ VERGİ GELİRİNDEN"" ""haberx.com"", 18 Ekim 2011
stargundem ""Bütçe, 28 yıl sonra ilk defa fazla verdi"" ""stargundem.com"", 18 Ekim 2011"
